"id1" "id2"
"12636" "1_internal_15832" "17_internal_7821"
"22178" "1_internal_18280" "3_internal_11672"
"20654" "1_internal_15899" "2_internal_15427"
"77083" "7_internal_8888" "22_internal_3362"
"34628" "20_internal_4919" "21_internal_2668"
"55892" "3_internal_13258" "8_internal_7091"
"28220" "16_internal_5606" "19_internal_6081"
"43009" "2_internal_13832" "3_internal_11279"
"6719" "11_internal_7586" "19_internal_6081"
"53955" "3_internal_11864" "4_internal_7391"
"17258" "12_internal_9368" "19_internal_5998"
"19001" "1_internal_17181" "2_internal_14060"
"72452" "6_internal_10358" "22_internal_3438"
"30982" "17_internal_7654" "21_internal_2157"
"51112" "3_internal_11279" "15_internal_6532"
"46079" "2_internal_13569" "6_internal_10141"
"37240" "2_internal_13569" "12_internal_8639"
"75352" "7_internal_8694" "15_internal_5512"
"44512" "2_internal_14060" "4_internal_7391"
"75813" "7_internal_8694" "17_internal_7876"
"27134" "1_internal_15656" "5_internal_8274"
"50854" "3_internal_11864" "14_internal_5558"
"5763" "11_internal_7782" "16_internal_5789"
"69304" "6_internal_10689" "12_internal_9057"
"81109" "8_internal_7091" "20_internal_4749"
"19505" "1_internal_18344" "2_internal_13204"
"79063" "8_internal_7036" "12_internal_8617"
"42189" "2_internal_13404" "21_internal_2157"
"55133" "3_internal_11256" "6_internal_10689"
"72590" "6_internal_12610" "7_internal_8778"
"3044" "10_internal_7711" "21_internal_2157"
"74818" "7_internal_8186" "12_internal_13817"
"3150" "10_internal_8421" "21_internal_3618"
"24598" "14_internal_6278" "22_internal_3734"
"81343" "8_internal_6990" "21_internal_2157"
"80369" "8_internal_6990" "17_internal_7654"
"68681" "6_internal_10689" "11_internal_8580"
"39397" "2_internal_13910" "16_internal_5606"
"3247" "10_internal_7733" "22_internal_3328"
"83116" "9_internal_6805" "14_internal_5646"
"45849" "2_internal_13404" "6_internal_10689"
"997" "10_internal_11618" "13_internal_4124"
"54284" "3_internal_10953" "5_internal_8133"
"36870" "2_internal_13910" "12_internal_8617"
"704" "10_internal_7733" "12_internal_13817"
"21832" "1_internal_16036" "3_internal_10883"
"15194" "12_internal_9057" "14_internal_5530"
"70912" "6_internal_10398" "17_internal_7924"
"24443" "14_internal_5530" "20_internal_4839"
"41304" "2_internal_14060" "19_internal_6081"
"29618" "1_internal_16191" "6_internal_10689"
"5460" "11_internal_7625" "15_internal_5446"
"2410" "10_internal_8829" "19_internal_5968"
"49945" "3_internal_11816" "12_internal_8486"
"27266" "1_internal_17138" "5_internal_8477"
"81180" "8_internal_7287" "20_internal_5301"
"22230" "1_internal_18016" "3_internal_13594"
"69356" "6_internal_10291" "12_internal_9055"
"7784" "1_internal_16191" "11_internal_7844"
"27458" "1_internal_17155" "5_internal_8133"
"52837" "3_internal_12222" "20_internal_4702"
"18205" "12_internal_9262" "21_internal_2317"
"3592" "1_internal_18280" "10_internal_11618"
"26979" "1_internal_17181" "5_internal_8525"
"50718" "3_internal_12222" "14_internal_6921"
"67190" "5_internal_8482" "8_internal_7091"
"15638" "12_internal_8546" "15_internal_6532"
"54174" "3_internal_13258" "5_internal_8482"
"17451" "1_internal_18280" "21_internal_3087"
"16022" "12_internal_8495" "16_internal_6166"
"64652" "5_internal_8304" "16_internal_6166"
"29396" "1_internal_15832" "6_internal_10689"
"43597" "2_internal_13354" "3_internal_11639"
"19020" "1_internal_16022" "2_internal_13457"
"77887" "8_internal_7697" "10_internal_8205"
"23878" "14_internal_5898" "19_internal_5811"
"7563" "1_internal_21400" "11_internal_7806"
"66090" "5_internal_8304" "21_internal_2286"
"18485" "12_internal_8546" "22_internal_3660"
"55686" "3_internal_11864" "7_internal_8186"
"6564" "11_internal_7860" "19_internal_6246"
"75039" "7_internal_8186" "13_internal_3849"
"76925" "7_internal_8412" "21_internal_2190"
"610" "10_internal_7763" "12_internal_8847"
"76092" "7_internal_11573" "17_internal_7981"
"385" "10_internal_8033" "11_internal_7625"
"7581" "1_internal_16135" "11_internal_7856"
"5906" "11_internal_7856" "16_internal_5606"
"1104" "10_internal_8829" "14_internal_5558"
"13562" "1_internal_15656" "19_internal_5811"
"42335" "2_internal_13354" "21_internal_2454"
"27712" "1_internal_15894" "5_internal_8654"
"3913" "1_internal_16372" "10_internal_8205"
"42847" "2_internal_17371" "3_internal_12736"
"49120" "3_internal_13258" "11_internal_9424"
"27136" "1_internal_15656" "5_internal_8133"
"62852" "5_internal_8466" "11_internal_7844"
"16272" "12_internal_8729" "17_internal_7876"
"29338" "1_internal_17017" "6_internal_10247"
"80032" "8_internal_7036" "16_internal_5606"
"41213" "2_internal_13043" "19_internal_6081"
"50845" "3_internal_11256" "14_internal_5530"
"34979" "2_internal_13803" "10_internal_7763"
"41904" "2_internal_14766" "20_internal_4919"
"67295" "5_internal_8263" "8_internal_7697"
"41949" "2_internal_16290" "20_internal_4839"
"11497" "1_internal_16768" "15_internal_6851"
"54925" "3_internal_11279" "6_internal_10358"
"444" "10_internal_8331" "12_internal_9500"
"69140" "6_internal_10659" "12_internal_8486"
"67382" "5_internal_8394" "8_internal_8962"
"12773" "1_internal_16533" "17_internal_7821"
"71873" "6_internal_10141" "20_internal_4702"
"83806" "9_internal_6805" "17_internal_7654"
"28365" "16_internal_5668" "19_internal_5998"
"47862" "2_internal_15427" "8_internal_8962"
"66742" "5_internal_8502" "6_internal_12610"
"38167" "2_internal_13803" "14_internal_6921"
"10737" "1_internal_16329" "14_internal_5530"
"52760" "3_internal_13258" "20_internal_4749"
"18741" "1_internal_18016" "22_internal_3734"
"72980" "6_internal_10917" "8_internal_6905"
"83320" "9_internal_6805" "15_internal_5745"
"75293" "7_internal_8186" "14_internal_5558"
"20630" "1_internal_15899" "2_internal_14014"
"10018" "1_internal_18280" "13_internal_4124"
"26947" "15_internal_5551" "22_internal_3429"
"79809" "8_internal_7250" "15_internal_5446"
"49826" "3_internal_10865" "12_internal_8617"
"47528" "2_internal_13204" "8_internal_7362"
"16076" "12_internal_9084" "16_internal_5668"
"17742" "1_internal_15899" "21_internal_2262"
"13996" "1_internal_16191" "19_internal_6284"
"27322" "1_internal_16974" "5_internal_8477"
"65360" "5_internal_8477" "19_internal_5968"
"37457" "2_internal_14060" "12_internal_8486"
"10966" "1_internal_17173" "14_internal_5420"
"9408" "1_internal_16052" "12_internal_8652"
"37866" "2_internal_13569" "13_internal_4070"
"7982" "1_internal_15899" "11_internal_9424"
"29386" "1_internal_15832" "6_internal_10641"
"65673" "5_internal_8133" "20_internal_5005"
"64379" "5_internal_8394" "15_internal_6051"
"59770" "4_internal_7831" "20_internal_7534"
"58937" "4_internal_7831" "17_internal_7654"
"39056" "2_internal_14923" "15_internal_5446"
"78097" "8_internal_7499" "10_internal_11618"
"30273" "17_internal_7654" "19_internal_6460"
"49756" "3_internal_11474" "12_internal_9057"
"59115" "4_internal_7391" "17_internal_7654"
"55356" "3_internal_11323" "7_internal_8364"
"45531" "2_internal_13337" "6_internal_10358"
"44505" "2_internal_14060" "4_internal_7373"
"32917" "1_internal_16731" "8_internal_8962"
"10959" "1_internal_16427" "14_internal_5530"
"32307" "18_internal_3090" "21_internal_2157"
"76632" "7_internal_8308" "20_internal_4985"
"4266" "11_internal_9424" "12_internal_8847"
"5491" "11_internal_7717" "15_internal_5691"
"18552" "12_internal_12385" "22_internal_3328"
"6413" "11_internal_8580" "18_internal_3141"
"68286" "6_internal_12610" "11_internal_7789"
"6727" "11_internal_7586" "19_internal_5811"
"60515" "4_internal_8302" "5_internal_13039"
"57678" "4_internal_8302" "12_internal_8847"
"73885" "7_internal_8888" "10_internal_8033"
"4665" "11_internal_8035" "12_internal_8617"
"49213" "3_internal_10865" "11_internal_8035"
"12769" "1_internal_16533" "17_internal_8640"
"76207" "7_internal_8073" "18_internal_3090"
"34802" "20_internal_5301" "22_internal_3362"
"7782" "1_internal_16191" "11_internal_7806"
"40661" "2_internal_13286" "18_internal_3090"
"8375" "11_internal_7683" "21_internal_2258"
"41777" "2_internal_13688" "20_internal_4919"
"37119" "2_internal_13688" "12_internal_9055"
"71087" "6_internal_10689" "17_internal_7924"
"7807" "1_internal_16768" "11_internal_8098"
"36636" "2_internal_13337" "12_internal_8617"
"11125" "1_internal_18945" "15_internal_6532"
"79801" "8_internal_7091" "15_internal_6051"
"72072" "6_internal_10291" "20_internal_4919"
"33264" "19_internal_6035" "20_internal_4835"
"63004" "5_internal_8394" "11_internal_9424"
"8521" "11_internal_8098" "21_internal_2157"
"63444" "5_internal_8654" "12_internal_8847"
"17316" "1_internal_16036" "21_internal_2286"
"78275" "8_internal_7142" "11_internal_7844"
"24343" "14_internal_6921" "20_internal_4702"
"81044" "8_internal_9562" "20_internal_4702"
"58735" "4_internal_7218" "16_internal_5606"
"53909" "3_internal_11639" "4_internal_7218"
"4200" "11_internal_7683" "12_internal_9055"
"48718" "3_internal_12222" "10_internal_7763"
"23754" "14_internal_5530" "17_internal_7924"
"12956" "1_internal_15899" "17_internal_7928"
"46872" "2_internal_13479" "7_internal_8778"
"11916" "1_internal_16052" "16_internal_5606"
"40166" "2_internal_13479" "17_internal_8640"
"13798" "1_internal_16135" "19_internal_5968"
"29964" "17_internal_7654" "18_internal_3399"
"37545" "2_internal_15427" "12_internal_8847"
"51152" "3_internal_11622" "15_internal_5707"
"7012" "1_internal_16198" "11_internal_7782"
"69754" "6_internal_10641" "14_internal_5530"
"8861" "1_internal_16068" "12_internal_8674"
"37678" "2_internal_14014" "13_internal_4070"
"3246" "10_internal_7733" "22_internal_3429"
"65847" "5_internal_9356" "20_internal_4749"
"41312" "2_internal_14060" "19_internal_5811"
"20226" "1_internal_16533" "2_internal_13718"
"84532" "9_internal_7140" "21_internal_2190"
"7987" "1_internal_15899" "11_internal_8473"
"14124" "1_internal_16544" "19_internal_5973"
"29360" "1_internal_21400" "6_internal_12610"
"49774" "3_internal_11601" "12_internal_8617"
"22033" "1_internal_15656" "3_internal_11279"
"21261" "13_internal_4091" "17_internal_7890"
"10418" "1_internal_18945" "14_internal_5664"
"34847" "2_internal_13337" "10_internal_8829"
"58212" "4_internal_7373" "14_internal_5558"
"11150" "1_internal_15656" "15_internal_5512"
"40334" "2_internal_16290" "17_internal_7821"
"68858" "6_internal_12610" "12_internal_10810"
"30720" "17_internal_7654" "20_internal_4864"
"83452" "9_internal_6626" "16_internal_5774"
"52769" "3_internal_11474" "20_internal_4839"
"64145" "5_internal_13039" "14_internal_6921"
"83125" "9_internal_6805" "14_internal_5530"
"60058" "4_internal_8229" "21_internal_3397"
"82701" "9_internal_6626" "12_internal_9089"
"43470" "2_internal_13479" "3_internal_11256"
"75618" "7_internal_9074" "16_internal_5668"
"7755" "1_internal_16533" "11_internal_8098"
"78135" "8_internal_7287" "10_internal_8033"
"79669" "8_internal_7697" "15_internal_6532"
"42414" "2_internal_14458" "21_internal_2157"
"47232" "2_internal_14093" "8_internal_7041"
"27171" "1_internal_22292" "5_internal_9356"
"17326" "1_internal_19323" "21_internal_3618"
"24581" "14_internal_5530" "21_internal_2680"
"63931" "5_internal_8482" "14_internal_5607"
"70314" "6_internal_10659" "15_internal_5707"
"28968" "1_internal_18945" "6_internal_12610"
"17581" "1_internal_16329" "21_internal_2680"
"21737" "13_internal_3849" "22_internal_3457"
"37510" "2_internal_13718" "12_internal_10370"
"54274" "3_internal_12222" "5_internal_13039"
"49163" "3_internal_10883" "11_internal_7782"
"64476" "5_internal_8375" "15_internal_5947"
"12917" "1_internal_16544" "17_internal_7654"
"8470" "11_internal_7844" "21_internal_2157"
"18581" "1_internal_17181" "22_internal_3660"
"9834" "1_internal_15899" "12_internal_8847"
"15959" "12_internal_8486" "16_internal_5606"
"48731" "3_internal_10953" "10_internal_7733"
"29381" "1_internal_16135" "6_internal_10291"
"64920" "5_internal_9368" "17_internal_7654"
"11360" "1_internal_15832" "15_internal_6851"
"9823" "1_internal_17173" "12_internal_12385"
"53931" "3_internal_11256" "4_internal_7847"
"38636" "2_internal_14458" "14_internal_5558"
"28522" "16_internal_6481" "20_internal_4702"
"10100" "1_internal_15832" "13_internal_3883"
"68948" "6_internal_9921" "12_internal_8486"
"82390" "9_internal_6805" "11_internal_7844"
"50117" "3_internal_11256" "12_internal_8617"
"27564" "1_internal_16440" "5_internal_8525"
"81776" "8_internal_7287" "9_internal_6654"
"37590" "2_internal_13266" "12_internal_8847"
"81283" "8_internal_8231" "21_internal_2157"
"47144" "2_internal_17371" "8_internal_8962"
"4092" "1_internal_17173" "10_internal_7733"
"30983" "17_internal_7654" "21_internal_2426"
"37492" "2_internal_13409" "12_internal_8847"
"49334" "3_internal_11622" "11_internal_7586"
"45142" "2_internal_13569" "5_internal_8654"
"69123" "6_internal_10358" "12_internal_8674"
"58944" "4_internal_7831" "17_internal_7876"
"39006" "2_internal_13204" "15_internal_5446"
"27452" "1_internal_15832" "5_internal_9676"
"44144" "2_internal_13404" "4_internal_7218"
"80993" "8_internal_7142" "20_internal_4839"
"21210" "13_internal_4070" "17_internal_7928"
"81114" "8_internal_7091" "20_internal_4702"
"3308" "10_internal_8033" "22_internal_3362"
"66667" "5_internal_9676" "6_internal_10689"
"66891" "5_internal_8133" "7_internal_8886"
"46991" "2_internal_14060" "7_internal_8186"
"4457" "11_internal_7924" "12_internal_9089"
"46588" "2_internal_15434" "7_internal_8694"
"53227" "3_internal_11256" "21_internal_2190"
"30719" "17_internal_7654" "20_internal_5005"
"46258" "2_internal_14766" "6_internal_10291"
"48990" "3_internal_11879" "10_internal_8205"
"78716" "8_internal_7697" "12_internal_8652"
"17660" "1_internal_16768" "21_internal_2157"
"716" "10_internal_7733" "12_internal_12385"
"78694" "8_internal_7057" "12_internal_9490"
"68543" "6_internal_10659" "11_internal_7683"
"78850" "8_internal_9562" "12_internal_8847"
"20312" "1_internal_16768" "2_internal_13404"
"20638" "1_internal_15899" "2_internal_14113"
"30424" "17_internal_8271" "19_internal_6035"
"79115" "8_internal_6905" "13_internal_4091"
"15788" "12_internal_12385" "15_internal_5512"
"24872" "1_internal_15656" "4_internal_7218"
"50094" "3_internal_11639" "12_internal_9057"
"38458" "2_internal_13479" "14_internal_5530"
"57484" "4_internal_7218" "12_internal_8674"
"5450" "11_internal_7844" "15_internal_6851"
"45270" "2_internal_13354" "5_internal_8477"
"78970" "8_internal_7091" "12_internal_9110"
"45271" "2_internal_13354" "5_internal_8263"
"47133" "2_internal_13337" "8_internal_8231"
"36865" "2_internal_13910" "12_internal_8652"
"68398" "6_internal_10581" "11_internal_8035"
"38808" "2_internal_15434" "15_internal_5512"
"7182" "1_internal_18945" "11_internal_7844"
"26601" "15_internal_6851" "20_internal_4839"
"70958" "6_internal_10358" "17_internal_7924"
"7802" "1_internal_16768" "11_internal_7806"
"20259" "1_internal_16191" "2_internal_13337"
"41988" "2_internal_13513" "20_internal_4839"
"75947" "7_internal_8886" "17_internal_10736"
"40772" "2_internal_13337" "19_internal_6081"
"9901" "1_internal_17181" "13_internal_3824"
"40382" "2_internal_13513" "17_internal_7821"
"19929" "1_internal_15832" "2_internal_13479"
"63501" "5_internal_8394" "12_internal_10451"
"83319" "9_internal_6805" "15_internal_5512"
"78295" "8_internal_7229" "11_internal_7625"
"32578" "1_internal_15656" "8_internal_6990"
"8798" "1_internal_16198" "12_internal_8495"
"31122" "17_internal_10736" "22_internal_3429"
"68517" "6_internal_10358" "11_internal_7844"
"81490" "8_internal_6990" "22_internal_3429"
"69999" "6_internal_10689" "14_internal_5664"
"30352" "17_internal_7918" "19_internal_5985"
"83562" "9_internal_7454" "17_internal_7890"
"45466" "2_internal_13266" "5_internal_13039"
"11351" "1_internal_16135" "15_internal_5707"
"76152" "7_internal_8694" "18_internal_3399"
"39246" "2_internal_14458" "15_internal_5512"
"17548" "1_internal_16135" "21_internal_2258"
"54042" "3_internal_12736" "4_internal_7477"
"84473" "9_internal_10122" "21_internal_2541"
"34731" "20_internal_4919" "22_internal_3660"
"36378" "2_internal_16290" "11_internal_7806"
"259" "10_internal_7733" "11_internal_8090"
"14324" "1_internal_17077" "20_internal_4919"
"22753" "1_internal_16768" "3_internal_11639"
"64468" "5_internal_8525" "15_internal_5707"
"33007" "1_internal_16533" "8_internal_8637"
"53170" "3_internal_11622" "21_internal_2668"
"23752" "14_internal_5530" "17_internal_7821"
"68732" "6_internal_10291" "11_internal_7625"
"42129" "2_internal_13832" "21_internal_2157"
"6771" "11_internal_7844" "19_internal_6284"
"53156" "3_internal_11279" "21_internal_2157"
"64430" "5_internal_9356" "15_internal_7775"
"69841" "6_internal_14120" "14_internal_6278"
"61636" "4_internal_7218" "8_internal_8231"
"66041" "5_internal_8394" "21_internal_2262"
"17626" "1_internal_16533" "21_internal_2680"
"52106" "3_internal_10953" "18_internal_3399"
"67428" "5_internal_8777" "8_internal_7697"
"7381" "1_internal_17138" "11_internal_7856"
"82766" "9_internal_6805" "12_internal_8674"
"46301" "2_internal_14060" "6_internal_9921"
"55150" "3_internal_11864" "6_internal_10398"
"77392" "7_internal_8073" "8_internal_6990"
"58156" "4_internal_7218" "14_internal_5646"
"41892" "2_internal_13354" "20_internal_4835"
"10114" "1_internal_16731" "13_internal_4070"
"17631" "1_internal_16533" "21_internal_2157"
"76662" "7_internal_8782" "20_internal_5301"
"68974" "6_internal_10581" "12_internal_9055"
"23545" "14_internal_5646" "17_internal_7654"
"70629" "6_internal_10689" "16_internal_5606"
"78967" "8_internal_7211" "12_internal_8693"
"61958" "4_internal_7477" "8_internal_7537"
