communities.names	communities.membership
10_internal_9996	16
11_internal_10460	16
3_internal_17260	16
15_internal_7682	17
17_internal_11155	17
2_internal_16933	17
2_internal_18255	17
20_internal_7168	17
7_internal_9997	17
19_internal_8000	18
4_internal_8049	18
9_internal_7845	18
12_internal_9757	19
14_internal_5951	19
2_internal_18680	19
5_internal_12621	19
6_internal_12508	19
10_internal_8688	20
18_internal_4519	20
2_internal_20243	20
5_internal_10269	20
8_internal_8238	20
2_internal_18845	21
4_internal_7499	21
5_internal_10422	21
8_internal_9876	21
1_internal_21209	22
1_internal_21952	22
11_internal_11902	22
2_internal_16562	22
8_internal_10109	22
10_internal_11541	23
17_internal_10425	23
4_internal_8114	23
6_internal_10678	23
8_internal_9816	23
12_internal_11229	24
13_internal_5415	24
2_internal_17183	24
4_internal_10686	24
10_internal_10568	25
20_internal_5874	25
4_internal_8042	25
11_internal_8780	26
14_internal_8905	26
2_internal_19052	26
14_internal_8958	27
18_internal_3665	27
3_internal_14566	27
8_internal_7547	27
1_internal_23759	28
12_internal_8918	28
2_internal_19678	28
8_internal_7320	28
20_internal_7740	29
22_internal_4216	29
8_internal_6817	29
13_internal_5110	30
2_internal_18660	30
5_internal_12179	30
11_internal_8148	31
15_internal_5855	31
18_internal_3523	31
18_internal_3452	32
2_internal_16348	32
17_internal_9965	33
3_internal_15070	33
1_internal_23574	34
2_internal_18937	34
6_internal_15644	34
1_internal_20282	35
2_internal_18959	35
7_internal_13842	35
1_internal_22981	36
6_internal_11487	36
10_internal_9071	37
14_internal_6294	37
14_internal_6153	38
20_internal_7322	38
10_internal_9252	39
11_internal_8382	39
1_internal_19499	40
17_internal_11401	40
6_internal_12929	40
16_internal_7553	41
5_internal_9403	41
6_internal_10767	41
12_internal_13875	42
13_internal_4844	42
19_internal_8269	42
12_internal_9108	43
22_internal_5460	43
7_internal_10636	43
17_internal_12127	44
2_internal_17196	44
1_internal_18214	45
10_internal_10316	45
1_internal_22835	46
13_internal_4660	46
12_internal_9426	47
9_internal_8612	47
10_internal_12462	48
2_internal_19369	48
9_internal_8091	48
20_internal_5347	49
22_internal_3887	49
5_internal_9381	49
7_internal_12654	50
9_internal_10076	50
17_internal_9108	51
19_internal_7646	51
10_internal_10103	52
12_internal_11306	52
11_internal_9271	53
3_internal_16179	53
11_internal_7978	54
3_internal_12427	54
14_internal_7284	55
8_internal_10274	55
2_internal_19711	56
9_internal_8920	56
16_internal_7551	57
2_internal_17702	57
22_internal_3789	57
10_internal_10281	58
20_internal_7362	58
1_internal_21261	59
2_internal_19941	59
10_internal_8890	60
2_internal_14148	60
19_internal_7683	61
9_internal_7389	61
1_internal_17498	62
7_internal_11949	62
12_internal_9599	63
7_internal_10378	63
17_internal_9642	64
8_internal_8718	64
12_internal_9588	65
6_internal_13835	65
13_internal_5646	66
17_internal_9181	66
10_internal_10207	67
8_internal_9062	67
1_internal_17335	68
17_internal_12397	68
1_internal_21056	69
5_internal_8878	69
1_internal_19831	70
5_internal_10224	70
16_internal_7562	71
18_internal_3489	71
16_internal_7288	72
6_internal_12715	72
1_internal_24922	73
3_internal_17394	73
3_internal_16910	74
6_internal_13244	74
11_internal_8346	75
6_internal_11274	75
1_internal_23886	76
13_internal_5061	76
10_internal_7850	77
3_internal_13146	77
3_internal_12774	78
9_internal_7089	78
1_internal_17096	79
10_internal_9064	79
1_internal_22821	80
17_internal_8536	80
21_internal_2404	81
6_internal_10652	81
10_internal_9970	82
4_internal_10547	82
12_internal_13080	83
20_internal_5633	83
12_internal_10083	84
20_internal_5279	84
10_internal_9644	85
7_internal_9359	85
2_internal_19728	86
6_internal_13122	86
1_internal_19852	87
2_internal_19133	87
10_internal_8618	88
19_internal_6420	88
10_internal_11552	89
9_internal_11059	89
17_internal_9968	90
2_internal_15477	90
17_internal_7991	91
7_internal_9703	91
5_internal_9320	92
6_internal_11123	92
5_internal_12921	93
6_internal_13626	93
17_internal_10935	94
9_internal_7213	94
16_internal_8288	95
2_internal_18437	95
4_internal_7738	96
6_internal_11785	96
11_internal_8725	97
9_internal_8169	97
3_internal_16020	98
7_internal_13599	98
3_internal_14979	99
6_internal_13373	99
1_internal_25824	100
3_internal_13881	100
3_internal_12227	101
6_internal_15939	101
18_internal_3341	102
3_internal_12027	102
15_internal_6996	103
6_internal_12412	103
1_internal_18205	104
7_internal_10021	104
15_internal_6339	105
3_internal_11546	105
1_internal_17042	106
4_internal_9587	106
1_internal_21618	107
7_internal_12123	107
